CustomerKey,LastPurchaseDate,Days,Months
20794,11/1/2013 0:00,88,2
18802,11/26/2013 0:00,63,2
26204,11/19/2013 0:00,70,2
15132,11/28/2013 0:00,61,2
23837,11/17/2013 0:00,72,2
21607,11/12/2013 0:00,77,2
17093,11/28/2013 0:00,61,2
25998,11/2/2013 0:00,87,2
14929,11/4/2013 0:00,85,2
18567,11/16/2013 0:00,73,2
27833,11/18/2013 0:00,71,2
19569,11/18/2013 0:00,71,2
20651,11/6/2013 0:00,83,2
22566,11/26/2013 0:00,63,2
16137,11/9/2013 0:00,80,2
25122,11/27/2013 0:00,62,2
11746,11/9/2013 0:00,80,2
18224,11/5/2013 0:00,84,2
13126,11/23/2013 0:00,66,2
17517,11/23/2013 0:00,66,2
23720,11/22/2013 0:00,67,2
27773,11/20/2013 0:00,69,2
12711,11/4/2013 0:00,85,2
19575,11/6/2013 0:00,83,2
19283,11/22/2013 0:00,67,2
15645,11/1/2013 0:00,88,2
15874,11/3/2013 0:00,86,2
18101,11/18/2013 0:00,71,2
13833,11/18/2013 0:00,71,2
15828,11/13/2013 0:00,76,2
25715,11/26/2013 0:00,63,2
18639,11/26/2013 0:00,63,2
19329,11/29/2013 0:00,60,2
17623,11/5/2013 0:00,84,2
21722,11/10/2013 0:00,79,2
11191,11/6/2013 0:00,83,2
18576,11/16/2013 0:00,73,2
17580,11/17/2013 0:00,72,2
19635,11/26/2013 0:00,63,2
26883,11/25/2013 0:00,64,2
14832,11/10/2013 0:00,79,2
13080,11/2/2013 0:00,87,2
28153,11/3/2013 0:00,86,2
12816,11/14/2013 0:00,75,2
15172,11/13/2013 0:00,76,2
21996,11/20/2013 0:00,69,2
26241,11/6/2013 0:00,83,2
17207,11/22/2013 0:00,67,2
26387,11/18/2013 0:00,71,2
14359,11/14/2013 0:00,75,2
15733,11/11/2013 0:00,78,2
16915,11/28/2013 0:00,61,2
12301,11/20/2013 0:00,69,2
13383,11/3/2013 0:00,86,2
21598,11/14/2013 0:00,75,2
22680,11/18/2013 0:00,71,2
25926,11/17/2013 0:00,72,2
19188,11/20/2013 0:00,69,2
19746,11/10/2013 0:00,79,2
17582,11/17/2013 0:00,72,2
27572,11/20/2013 0:00,69,2
21604,11/14/2013 0:00,75,2
14674,11/17/2013 0:00,72,2
13709,11/11/2013 0:00,78,2
29029,11/22/2013 0:00,67,2
20084,11/29/2013 0:00,60,2
25471,11/18/2013 0:00,71,2
11757,11/27/2013 0:00,62,2
28030,11/20/2013 0:00,69,2
11050,11/19/2013 0:00,70,2
15395,11/13/2013 0:00,76,2
15936,11/1/2013 0:00,88,2
18790,11/18/2013 0:00,71,2
17316,11/28/2013 0:00,61,2
21644,11/22/2013 0:00,67,2
21973,11/26/2013 0:00,63,2
16460,11/23/2013 0:00,66,2
28926,11/13/2013 0:00,76,2
24578,11/6/2013 0:00,83,2
11422,11/3/2013 0:00,86,2
15338,11/9/2013 0:00,80,2
20619,11/5/2013 0:00,84,2
20556,11/2/2013 0:00,87,2
27695,11/30/2013 0:00,59,2
25531,11/3/2013 0:00,86,2
15229,11/9/2013 0:00,80,2
20771,11/8/2013 0:00,81,2
18455,11/16/2013 0:00,73,2
16981,11/17/2013 0:00,72,2
15753,11/17/2013 0:00,72,2
23948,11/15/2013 0:00,74,2
17393,11/15/2013 0:00,74,2
22889,11/25/2013 0:00,64,2
21956,11/9/2013 0:00,80,2
15355,11/3/2013 0:00,86,2
26716,11/28/2013 0:00,61,2
24366,11/16/2013 0:00,73,2
16337,11/26/2013 0:00,63,2
12361,11/18/2013 0:00,71,2
13002,11/20/2013 0:00,69,2
28800,11/7/2013 0:00,82,2
18793,11/24/2013 0:00,65,2
20141,11/8/2013 0:00,81,2
26822,11/24/2013 0:00,65,2
13400,11/7/2013 0:00,82,2
14937,11/9/2013 0:00,80,2
21727,11/26/2013 0:00,63,2
17462,11/13/2013 0:00,76,2
27200,11/16/2013 0:00,73,2
24532,11/3/2013 0:00,86,2
13463,11/13/2013 0:00,76,2
12836,11/26/2013 0:00,63,2
12049,11/9/2013 0:00,80,2
17665,11/3/2013 0:00,86,2
14794,11/12/2013 0:00,77,2
14213,11/11/2013 0:00,78,2
13131,11/23/2013 0:00,66,2
23908,11/27/2013 0:00,62,2
21289,11/12/2013 0:00,77,2
25488,11/6/2013 0:00,83,2
20078,11/21/2013 0:00,68,2
23845,11/16/2013 0:00,73,2
11548,11/11/2013 0:00,78,2
17522,11/10/2013 0:00,79,2
27824,11/1/2013 0:00,88,2
23579,11/2/2013 0:00,87,2
13214,11/8/2013 0:00,81,2
12962,11/14/2013 0:00,75,2
11880,11/3/2013 0:00,86,2
25202,11/15/2013 0:00,74,2
18232,11/8/2013 0:00,81,2
21057,11/4/2013 0:00,85,2
11030,11/9/2013 0:00,80,2
13609,11/17/2013 0:00,72,2
17004,11/1/2013 0:00,88,2
25448,11/19/2013 0:00,70,2
28133,11/30/2013 0:00,59,2
15083,11/29/2013 0:00,60,2
13626,11/13/2013 0:00,76,2
28425,11/1/2013 0:00,88,2
15298,11/20/2013 0:00,69,2
28027,11/7/2013 0:00,82,2
22852,11/20/2013 0:00,69,2
21286,11/15/2013 0:00,74,2
15667,11/14/2013 0:00,75,2
15713,11/28/2013 0:00,61,2
18830,11/17/2013 0:00,72,2
27320,11/17/2013 0:00,72,2
18684,11/13/2013 0:00,76,2
20519,11/29/2013 0:00,60,2
11860,11/12/2013 0:00,77,2
21870,11/14/2013 0:00,75,2
20350,11/8/2013 0:00,81,2
17648,11/16/2013 0:00,73,2
12919,11/7/2013 0:00,82,2
19311,11/28/2013 0:00,61,2
11047,11/19/2013 0:00,70,2
28219,11/24/2013 0:00,65,2
23247,11/11/2013 0:00,78,2
23828,11/12/2013 0:00,77,2
21664,11/3/2013 0:00,86,2
27403,11/16/2013 0:00,73,2
18810,11/9/2013 0:00,80,2
14983,11/16/2013 0:00,73,2
17539,11/7/2013 0:00,82,2
20911,11/12/2013 0:00,77,2
17814,11/23/2013 0:00,66,2
26799,11/14/2013 0:00,75,2
18332,11/22/2013 0:00,67,2
16795,11/24/2013 0:00,65,2
27615,11/8/2013 0:00,81,2
15335,11/8/2013 0:00,81,2
25906,11/13/2013 0:00,76,2
13048,11/6/2013 0:00,83,2
21641,11/27/2013 0:00,62,2
13629,11/19/2013 0:00,70,2
25766,11/19/2013 0:00,70,2
20101,11/13/2013 0:00,76,2
27569,11/28/2013 0:00,61,2
15962,11/23/2013 0:00,66,2
13154,11/5/2013 0:00,84,2
18126,11/22/2013 0:00,67,2
18959,11/3/2013 0:00,86,2
19995,11/21/2013 0:00,68,2
27472,11/30/2013 0:00,59,2
25468,11/19/2013 0:00,70,2
28428,11/20/2013 0:00,69,2
16718,11/18/2013 0:00,71,2
21109,11/11/2013 0:00,78,2
23857,11/14/2013 0:00,75,2
15722,11/5/2013 0:00,84,2
12928,11/3/2013 0:00,86,2
18670,11/10/2013 0:00,79,2
25500,11/17/2013 0:00,72,2
15075,11/17/2013 0:00,72,2
16549,11/2/2013 0:00,87,2
19944,11/17/2013 0:00,72,2
26436,11/11/2013 0:00,78,2
22692,11/15/2013 0:00,74,2
17133,11/2/2013 0:00,87,2
25377,11/17/2013 0:00,72,2
24979,11/11/2013 0:00,78,2
15490,11/14/2013 0:00,75,2
28079,11/30/2013 0:00,59,2
13618,11/28/2013 0:00,61,2
11268,11/16/2013 0:00,73,2
23505,11/1/2013 0:00,88,2
11039,11/11/2013 0:00,78,2
17594,11/27/2013 0:00,62,2
17425,11/13/2013 0:00,76,2
16366,11/11/2013 0:00,78,2
14846,11/10/2013 0:00,79,2
16669,11/2/2013 0:00,87,2
19288,11/4/2013 0:00,85,2
23851,11/2/2013 0:00,87,2
25717,11/2/2013 0:00,87,2
28445,11/10/2013 0:00,79,2
27784,11/20/2013 0:00,69,2
23493,11/22/2013 0:00,67,2
28568,11/23/2013 0:00,66,2
15272,11/24/2013 0:00,65,2
21498,11/14/2013 0:00,75,2
25451,11/26/2013 0:00,63,2
26925,11/16/2013 0:00,73,2
13675,11/8/2013 0:00,81,2
24538,11/26/2013 0:00,63,2
25511,11/22/2013 0:00,67,2
22786,11/2/2013 0:00,87,2
21704,11/12/2013 0:00,77,2
17545,11/17/2013 0:00,72,2
24638,11/4/2013 0:00,85,2
22909,11/5/2013 0:00,84,2
13091,11/1/2013 0:00,88,2
15149,11/17/2013 0:00,72,2
15793,11/28/2013 0:00,61,2
17499,11/6/2013 0:00,83,2
17691,11/9/2013 0:00,80,2
19540,11/1/2013 0:00,88,2
19855,11/21/2013 0:00,68,2
17874,11/20/2013 0:00,69,2
25013,11/10/2013 0:00,79,2
18066,11/12/2013 0:00,77,2
13380,11/18/2013 0:00,71,2
14313,11/21/2013 0:00,68,2
18335,11/20/2013 0:00,69,2
12321,11/21/2013 0:00,68,2
15756,11/6/2013 0:00,83,2
21950,11/26/2013 0:00,63,2
16540,11/22/2013 0:00,67,2
26427,11/20/2013 0:00,69,2
25431,11/3/2013 0:00,86,2
13317,11/23/2013 0:00,66,2
14548,11/1/2013 0:00,88,2
17645,11/12/2013 0:00,77,2
27031,11/7/2013 0:00,82,2
21933,11/23/2013 0:00,66,2
18352,11/9/2013 0:00,80,2
21535,11/13/2013 0:00,76,2
15255,11/6/2013 0:00,83,2
14837,11/17/2013 0:00,72,2
23848,11/1/2013 0:00,88,2
19354,11/30/2013 0:00,59,2
11090,11/21/2013 0:00,68,2
20333,11/15/2013 0:00,74,2
27950,11/6/2013 0:00,83,2
28777,11/24/2013 0:00,65,2
21807,11/13/2013 0:00,76,2
22454,11/7/2013 0:00,82,2
11677,11/30/2013 0:00,59,2
13397,11/12/2013 0:00,77,2
27180,11/29/2013 0:00,60,2
16483,11/21/2013 0:00,68,2
25660,11/18/2013 0:00,71,2
21392,11/17/2013 0:00,72,2
21638,11/7/2013 0:00,82,2
17542,11/14/2013 0:00,75,2
17001,11/7/2013 0:00,82,2
14963,11/9/2013 0:00,80,2
13116,11/19/2013 0:00,70,2
25519,11/4/2013 0:00,85,2
18589,11/15/2013 0:00,74,2
22811,11/17/2013 0:00,72,2
28075,11/23/2013 0:00,66,2
16047,11/28/2013 0:00,61,2
15755,11/8/2013 0:00,81,2
29366,11/20/2013 0:00,69,2
25459,11/17/2013 0:00,72,2
20584,11/25/2013 0:00,64,2
20630,11/1/2013 0:00,88,2
18028,11/30/2013 0:00,59,2
11035,11/15/2013 0:00,74,2
27623,11/6/2013 0:00,83,2
21958,11/22/2013 0:00,67,2
11971,11/25/2013 0:00,64,2
14673,11/28/2013 0:00,61,2
12409,11/7/2013 0:00,82,2
14527,11/10/2013 0:00,79,2
15801,11/27/2013 0:00,62,2
27185,11/8/2013 0:00,81,2
13554,11/2/2013 0:00,87,2
15217,11/26/2013 0:00,63,2
20770,11/10/2013 0:00,79,2
15343,11/25/2013 0:00,64,2
23123,11/3/2013 0:00,86,2
12426,11/5/2013 0:00,84,2
24377,11/1/2013 0:00,88,2
28768,11/1/2013 0:00,88,2
11032,11/8/2013 0:00,81,2
17524,11/21/2013 0:00,68,2
17006,11/22/2013 0:00,67,2
19044,11/10/2013 0:00,79,2
14261,11/16/2013 0:00,73,2
20959,11/2/2013 0:00,87,2
18340,11/8/2013 0:00,81,2
24958,11/17/2013 0:00,72,2
13259,11/18/2013 0:00,71,2
21898,11/2/2013 0:00,87,2
17650,11/9/2013 0:00,80,2
13385,11/13/2013 0:00,76,2
15094,11/17/2013 0:00,72,2
15529,11/30/2013 0:00,59,2
12827,11/12/2013 0:00,77,2
15698,11/11/2013 0:00,78,2
14178,11/24/2013 0:00,65,2
28702,11/18/2013 0:00,71,2
18231,11/27/2013 0:00,62,2
11722,11/9/2013 0:00,80,2
17461,11/9/2013 0:00,80,2
25708,11/26/2013 0:00,63,2
17218,11/22/2013 0:00,67,2
18606,11/11/2013 0:00,78,2
17398,11/2/2013 0:00,87,2
16614,11/17/2013 0:00,72,2
13823,11/14/2013 0:00,75,2
16551,11/25/2013 0:00,64,2
17587,11/4/2013 0:00,85,2
29263,11/28/2013 0:00,61,2
22920,11/26/2013 0:00,63,2
24474,11/30/2013 0:00,59,2
13113,11/4/2013 0:00,85,2
17212,11/27/2013 0:00,62,2
18792,11/24/2013 0:00,65,2
17424,11/17/2013 0:00,72,2
20172,11/25/2013 0:00,64,2
21709,11/3/2013 0:00,86,2
18961,11/16/2013 0:00,73,2
14676,11/13/2013 0:00,76,2
14922,11/24/2013 0:00,65,2
20587,11/2/2013 0:00,87,2
15323,11/20/2013 0:00,69,2
22124,11/12/2013 0:00,77,2
25041,11/22/2013 0:00,67,2
29031,11/10/2013 0:00,79,2
13465,11/21/2013 0:00,68,2
12804,11/23/2013 0:00,66,2
28387,11/18/2013 0:00,71,2
19897,11/19/2013 0:00,70,2
19943,11/6/2013 0:00,83,2
13050,11/6/2013 0:00,83,2
27972,11/23/2013 0:00,66,2
28310,11/7/2013 0:00,82,2
16903,11/12/2013 0:00,77,2
27849,11/7/2013 0:00,82,2
16611,11/28/2013 0:00,61,2
13342,11/7/2013 0:00,82,2
22476,11/12/2013 0:00,77,2
12389,11/13/2013 0:00,76,2
19376,11/22/2013 0:00,67,2
16150,11/11/2013 0:00,78,2
17072,11/25/2013 0:00,64,2
29077,11/7/2013 0:00,82,2
11702,11/14/2013 0:00,75,2
17441,11/16/2013 0:00,73,2
12157,11/29/2013 0:00,60,2
15426,11/11/2013 0:00,78,2
27540,11/2/2013 0:00,87,2
11161,11/11/2013 0:00,78,2
15157,11/28/2013 0:00,61,2
13445,11/14/2013 0:00,75,2
23856,11/1/2013 0:00,88,2
11805,11/5/2013 0:00,84,2
23707,11/19/2013 0:00,70,2
26160,11/20/2013 0:00,69,2
17301,11/28/2013 0:00,61,2
17009,11/8/2013 0:00,81,2
11931,11/3/2013 0:00,86,2
27617,11/27/2013 0:00,62,2
12618,11/14/2013 0:00,75,2
26435,11/24/2013 0:00,65,2
19316,11/29/2013 0:00,60,2
25791,11/27/2013 0:00,62,2
16445,11/7/2013 0:00,82,2
18609,11/15/2013 0:00,74,2
16548,11/20/2013 0:00,69,2
11390,11/7/2013 0:00,82,2
20939,11/17/2013 0:00,72,2
20375,11/5/2013 0:00,84,2
20083,11/4/2013 0:00,85,2
18294,11/17/2013 0:00,72,2
11951,11/12/2013 0:00,77,2
13090,11/18/2013 0:00,71,2
23833,11/27/2013 0:00,62,2
29329,11/15/2013 0:00,74,2
13013,11/3/2013 0:00,86,2
12031,11/6/2013 0:00,83,2
19442,11/26/2013 0:00,63,2
17879,11/1/2013 0:00,88,2
25433,11/1/2013 0:00,88,2
11367,11/25/2013 0:00,64,2
14009,11/4/2013 0:00,85,2
19090,11/14/2013 0:00,75,2
24849,11/4/2013 0:00,85,2
16651,11/23/2013 0:00,66,2
16989,11/26/2013 0:00,63,2
14530,11/14/2013 0:00,75,2
23850,11/12/2013 0:00,77,2
18048,11/18/2013 0:00,71,2
15177,11/25/2013 0:00,64,2
26014,11/12/2013 0:00,77,2
13073,11/6/2013 0:00,83,2
26077,11/24/2013 0:00,65,2
20979,11/4/2013 0:00,85,2
29346,11/29/2013 0:00,60,2
12366,11/27/2013 0:00,62,2
14819,11/21/2013 0:00,68,2
15134,11/29/2013 0:00,60,2
21981,11/10/2013 0:00,79,2
21812,11/13/2013 0:00,76,2
17544,11/5/2013 0:00,84,2
25167,11/20/2013 0:00,69,2
20922,11/8/2013 0:00,81,2
16608,11/22/2013 0:00,67,2
19256,11/16/2013 0:00,73,2
26764,11/12/2013 0:00,77,2
19339,11/14/2013 0:00,75,2
11679,11/29/2013 0:00,60,2
26999,11/13/2013 0:00,76,2
21503,11/20/2013 0:00,69,2
25705,11/26/2013 0:00,63,2
13780,11/24/2013 0:00,65,2
29100,11/29/2013 0:00,60,2
15051,11/30/2013 0:00,59,2
11264,11/30/2013 0:00,59,2
14822,11/23/2013 0:00,66,2
13826,11/6/2013 0:00,83,2
28121,11/6/2013 0:00,83,2
16156,11/14/2013 0:00,75,2
17401,11/26/2013 0:00,63,2
26120,11/28/2013 0:00,61,2
21792,11/30/2013 0:00,59,2
22021,11/2/2013 0:00,87,2
15715,11/1/2013 0:00,88,2
27162,11/11/2013 0:00,78,2
20713,11/26/2013 0:00,63,2
13362,11/23/2013 0:00,66,2
19917,11/8/2013 0:00,81,2
21689,11/13/2013 0:00,76,2
23853,11/17/2013 0:00,72,2
19070,11/16/2013 0:00,73,2
21749,11/24/2013 0:00,65,2
26704,11/12/2013 0:00,77,2
18191,11/8/2013 0:00,81,2
26186,11/20/2013 0:00,69,2
12718,11/12/2013 0:00,77,2
12326,11/30/2013 0:00,59,2
24228,11/11/2013 0:00,78,2
24666,11/17/2013 0:00,72,2
13139,11/21/2013 0:00,68,2
24022,11/15/2013 0:00,74,2
25542,11/22/2013 0:00,67,2
21606,11/6/2013 0:00,83,2
28098,11/11/2013 0:00,78,2
12924,11/1/2013 0:00,88,2
28745,11/25/2013 0:00,64,2
15526,11/3/2013 0:00,86,2
27992,11/19/2013 0:00,70,2
28476,11/4/2013 0:00,85,2
18397,11/7/2013 0:00,82,2
18005,11/19/2013 0:00,70,2
13222,11/6/2013 0:00,83,2
17421,11/22/2013 0:00,67,2
14802,11/4/2013 0:00,85,2
12638,11/2/2013 0:00,87,2
15635,11/12/2013 0:00,77,2
27663,11/16/2013 0:00,73,2
14882,11/14/2013 0:00,75,2
23584,11/5/2013 0:00,84,2
25937,11/6/2013 0:00,83,2
14630,11/2/2013 0:00,87,2
25874,11/5/2013 0:00,84,2
16983,11/23/2013 0:00,66,2
22906,11/30/2013 0:00,59,2
14201,11/14/2013 0:00,75,2
20573,11/19/2013 0:00,70,2
17656,11/20/2013 0:00,69,2
23152,11/6/2013 0:00,83,2
27374,11/16/2013 0:00,73,2
28894,11/25/2013 0:00,64,2
15767,11/3/2013 0:00,86,2
20035,11/10/2013 0:00,79,2
14831,11/13/2013 0:00,76,2
16465,11/1/2013 0:00,88,2
28038,11/21/2013 0:00,68,2
25247,11/27/2013 0:00,62,2
16591,11/5/2013 0:00,84,2
22565,11/19/2013 0:00,70,2
16136,11/27/2013 0:00,62,2
13282,11/27/2013 0:00,62,2
24091,11/25/2013 0:00,64,2
15724,11/22/2013 0:00,67,2
27586,11/16/2013 0:00,73,2
17135,11/20/2013 0:00,69,2
13248,11/6/2013 0:00,83,2
25714,11/27/2013 0:00,62,2
19285,11/17/2013 0:00,72,2
15764,11/9/2013 0:00,80,2
17536,11/24/2013 0:00,65,2
18821,11/6/2013 0:00,83,2
17347,11/8/2013 0:00,81,2
25548,11/12/2013 0:00,77,2
23487,11/11/2013 0:00,78,2
27984,11/28/2013 0:00,61,2
13729,11/30/2013 0:00,59,2
15034,11/24/2013 0:00,65,2
27838,11/24/2013 0:00,65,2
13082,11/11/2013 0:00,78,2
16179,11/21/2013 0:00,68,2
23212,11/23/2013 0:00,66,2
23275,11/6/2013 0:00,83,2
25196,11/6/2013 0:00,83,2
16783,11/22/2013 0:00,67,2
13145,11/4/2013 0:00,85,2
12455,11/17/2013 0:00,72,2
13852,11/28/2013 0:00,61,2
27669,11/6/2013 0:00,83,2
28061,11/1/2013 0:00,88,2
14934,11/20/2013 0:00,69,2
16162,11/15/2013 0:00,74,2
20882,11/12/2013 0:00,77,2
15120,11/6/2013 0:00,83,2
17427,11/24/2013 0:00,65,2
12833,11/2/2013 0:00,87,2
15644,11/4/2013 0:00,85,2
20756,11/23/2013 0:00,66,2
11559,11/29/2013 0:00,60,2
18592,11/29/2013 0:00,60,2
18452,11/9/2013 0:00,80,2
19176,11/27/2013 0:00,62,2
18655,11/28/2013 0:00,61,2
22677,11/12/2013 0:00,77,2
26252,11/20/2013 0:00,69,2
16365,11/16/2013 0:00,73,2
22030,11/27/2013 0:00,62,2
17593,11/4/2013 0:00,85,2
16766,11/4/2013 0:00,85,2
22508,11/12/2013 0:00,77,2
20971,11/2/2013 0:00,87,2
28064,11/6/2013 0:00,83,2
15123,11/23/2013 0:00,66,2
11728,11/6/2013 0:00,83,2
11038,11/12/2013 0:00,77,2
21970,11/15/2013 0:00,74,2
13265,11/5/2013 0:00,84,2
21094,11/5/2013 0:00,84,2
11084,11/21/2013 0:00,68,2
14124,11/14/2013 0:00,75,2
15598,11/30/2013 0:00,59,2
17364,11/18/2013 0:00,71,2
21984,11/2/2013 0:00,87,2
18638,11/22/2013 0:00,67,2
27543,11/13/2013 0:00,76,2
25522,11/1/2013 0:00,88,2
13620,11/13/2013 0:00,76,2
13869,11/2/2013 0:00,87,2
11313,11/26/2013 0:00,63,2
12146,11/8/2013 0:00,81,2
28814,11/26/2013 0:00,63,2
21051,11/13/2013 0:00,76,2
18950,11/6/2013 0:00,83,2
19468,11/23/2013 0:00,66,2
16912,11/26/2013 0:00,63,2
13995,11/17/2013 0:00,72,2
29378,11/11/2013 0:00,78,2
15956,11/27/2013 0:00,62,2
12412,11/11/2013 0:00,78,2
27732,11/9/2013 0:00,80,2
12584,11/16/2013 0:00,73,2
17038,11/2/2013 0:00,87,2
13119,11/24/2013 0:00,65,2
11476,11/1/2013 0:00,88,2
13165,11/10/2013 0:00,79,2
11204,11/10/2013 0:00,79,2
21695,11/27/2013 0:00,62,2
13932,11/6/2013 0:00,83,2
25508,11/3/2013 0:00,86,2
22468,11/16/2013 0:00,73,2
21947,11/5/2013 0:00,84,2
17433,11/12/2013 0:00,77,2
16205,11/11/2013 0:00,78,2
17141,11/28/2013 0:00,61,2
26169,11/19/2013 0:00,70,2
14327,11/18/2013 0:00,71,2
17413,11/13/2013 0:00,76,2
20553,11/24/2013 0:00,65,2
26793,11/18/2013 0:00,71,2
15409,11/20/2013 0:00,69,2
25711,11/27/2013 0:00,62,2
20470,11/12/2013 0:00,77,2
14390,11/3/2013 0:00,86,2
25319,11/21/2013 0:00,68,2
17490,11/5/2013 0:00,84,2
13743,11/7/2013 0:00,82,2
26006,11/25/2013 0:00,64,2
15784,11/12/2013 0:00,77,2
19265,11/25/2013 0:00,64,2
28562,11/8/2013 0:00,81,2
21615,11/4/2013 0:00,85,2
24566,11/21/2013 0:00,68,2
23484,11/10/2013 0:00,79,2
18824,11/29/2013 0:00,60,2
15266,11/15/2013 0:00,74,2
17553,11/22/2013 0:00,67,2
19325,11/14/2013 0:00,75,2
28124,11/28/2013 0:00,61,2
27606,11/19/2013 0:00,70,2
17619,11/21/2013 0:00,68,2
17327,11/21/2013 0:00,68,2
17470,11/15/2013 0:00,74,2
24509,11/7/2013 0:00,82,2
23633,11/24/2013 0:00,65,2
13079,11/1/2013 0:00,88,2
26816,11/15/2013 0:00,74,2
14161,11/3/2013 0:00,86,2
16325,11/22/2013 0:00,67,2
14410,11/26/2013 0:00,63,2
13769,11/22/2013 0:00,67,2
26753,11/11/2013 0:00,78,2
22033,11/14/2013 0:00,75,2
24712,11/2/2013 0:00,87,2
25794,11/3/2013 0:00,86,2
12123,11/20/2013 0:00,69,2
12418,11/6/2013 0:00,83,2
20590,11/15/2013 0:00,74,2
22740,11/7/2013 0:00,82,2
20493,11/14/2013 0:00,75,2
19992,11/22/2013 0:00,67,2
21529,11/24/2013 0:00,65,2
25465,11/15/2013 0:00,74,2
11496,11/5/2013 0:00,84,2
21798,11/11/2013 0:00,78,2
22594,11/4/2013 0:00,85,2
21967,11/30/2013 0:00,59,2
15020,11/19/2013 0:00,70,2
13500,11/20/2013 0:00,69,2
28067,11/18/2013 0:00,71,2
15664,11/22/2013 0:00,67,2
14582,11/24/2013 0:00,65,2
18910,11/11/2013 0:00,78,2
18741,11/17/2013 0:00,72,2
12292,11/7/2013 0:00,82,2
17267,11/9/2013 0:00,80,2
13723,11/1/2013 0:00,88,2
16969,11/17/2013 0:00,72,2
21987,11/8/2013 0:00,81,2
11167,11/28/2013 0:00,61,2
27048,11/13/2013 0:00,76,2
19196,11/9/2013 0:00,80,2
13517,11/2/2013 0:00,87,2
17453,11/25/2013 0:00,64,2
23836,11/20/2013 0:00,69,2
26375,11/19/2013 0:00,70,2
14333,11/27/2013 0:00,62,2
26438,11/6/2013 0:00,83,2
11980,11/28/2013 0:00,61,2
20888,11/14/2013 0:00,75,2
18598,11/16/2013 0:00,73,2
21781,11/4/2013 0:00,85,2
27646,11/20/2013 0:00,69,2
28665,11/24/2013 0:00,65,2
20894,11/24/2013 0:00,65,2
11760,11/19/2013 0:00,70,2
17164,11/15/2013 0:00,74,2
21249,11/26/2013 0:00,63,2
23705,11/16/2013 0:00,73,2
18607,11/26/2013 0:00,63,2
19912,11/25/2013 0:00,64,2
13357,11/23/2013 0:00,66,2
20373,11/8/2013 0:00,81,2
11883,11/14/2013 0:00,75,2
16151,11/1/2013 0:00,88,2
28740,11/29/2013 0:00,60,2
12175,11/20/2013 0:00,69,2
26238,11/8/2013 0:00,81,2
16566,11/28/2013 0:00,61,2
18976,11/30/2013 0:00,59,2
24835,11/10/2013 0:00,79,2
17865,11/28/2013 0:00,61,2
12063,11/13/2013 0:00,76,2
25525,11/25/2013 0:00,64,2
15332,11/27/2013 0:00,62,2
26003,11/4/2013 0:00,85,2
27626,11/22/2013 0:00,67,2
26152,11/7/2013 0:00,82,2
20367,11/30/2013 0:00,59,2
21008,11/3/2013 0:00,86,2
15286,11/11/2013 0:00,78,2
23464,11/14/2013 0:00,75,2
20656,11/14/2013 0:00,75,2
28104,11/29/2013 0:00,60,2
17905,11/9/2013 0:00,80,2
28920,11/7/2013 0:00,82,2
13706,11/28/2013 0:00,61,2
22219,11/22/2013 0:00,67,2
16139,11/9/2013 0:00,80,2
22611,11/24/2013 0:00,65,2
11748,11/1/2013 0:00,88,2
13122,11/27/2013 0:00,62,2
19179,11/6/2013 0:00,83,2
25528,11/12/2013 0:00,77,2
18970,11/17/2013 0:00,72,2
16099,11/29/2013 0:00,60,2
26796,11/12/2013 0:00,77,2
19903,11/14/2013 0:00,75,2
12564,11/16/2013 0:00,73,2
25940,11/22/2013 0:00,67,2
11121,11/4/2013 0:00,85,2
13225,11/28/2013 0:00,61,2
27397,11/23/2013 0:00,66,2
27855,11/2/2013 0:00,87,2
19073,11/27/2013 0:00,62,2
12415,11/22/2013 0:00,67,2
18203,11/16/2013 0:00,73,2
13105,11/1/2013 0:00,88,2
28608,11/12/2013 0:00,77,2
23587,11/27/2013 0:00,62,2
11044,11/8/2013 0:00,81,2
13640,11/6/2013 0:00,83,2
15515,11/30/2013 0:00,59,2
27918,11/26/2013 0:00,63,2
12813,11/23/2013 0:00,66,2
19368,11/14/2013 0:00,75,2
16142,11/6/2013 0:00,83,2
17204,11/9/2013 0:00,80,2
26813,11/4/2013 0:00,85,2
14808,11/9/2013 0:00,80,2
24987,11/12/2013 0:00,77,2
12352,11/19/2013 0:00,70,2
17264,11/21/2013 0:00,68,2
12166,11/11/2013 0:00,78,2
16574,11/26/2013 0:00,63,2
19990,11/11/2013 0:00,78,2
21032,11/12/2013 0:00,77,2
24364,11/26/2013 0:00,63,2
29296,11/5/2013 0:00,84,2
11082,11/6/2013 0:00,83,2
27776,11/13/2013 0:00,76,2
23840,11/22/2013 0:00,67,2
28065,11/15/2013 0:00,74,2
11420,11/29/2013 0:00,60,2
18868,11/29/2013 0:00,60,2
26050,11/17/2013 0:00,72,2
15473,11/30/2013 0:00,59,2
18390,11/2/2013 0:00,87,2
26239,11/9/2013 0:00,80,2
22326,11/6/2013 0:00,83,2
21785,11/22/2013 0:00,67,2
17457,11/30/2013 0:00,59,2
25486,11/11/2013 0:00,78,2
23259,11/10/2013 0:00,79,2
27587,11/24/2013 0:00,65,2
16916,11/13/2013 0:00,76,2
15748,11/25/2013 0:00,64,2
17145,11/13/2013 0:00,76,2
24092,11/1/2013 0:00,88,2
25712,11/28/2013 0:00,61,2
13544,11/17/2013 0:00,72,2
